ACC	CEP72	LBW242	0.0649491440915487	0.078638308597541	13	0.164556962025316	589	NM_018140	chr5	+	612404	653666	612476	653268	12	CEP72
ACC	TRIP13	LBW242	0.0649491440915487	0.078638308597541	13	0.164556962025316	73	NM_004237	chr5	+	892968	918164	893113	917218	13	TRIP13
ACC	NKD2	LBW242	0.0649491440915487	0.078638308597541	13	0.164556962025316	592	NM_001271082	chr5	+	1009076	1038927	1009172	1037783	11	NKD2
ACC	SLC6A19	LBW242	0.0649491440915487	0.078638308597541	13	0.164556962025316	594	NM_001003841	chr5	+	1201709	1225230	1201765	1222019	12	SLC6A19
ACC	SLC6A18	LBW242	0.0649491440915487	0.078638308597541	13	0.164556962025316	594	NM_182632	chr5	+	1225469	1246304	1225592	1246193	12	SLC6A18
ACC	CCDC127	Nilotinib	0.820551757531372	-0.024581352905433	13	0.164556962025316	586	NM_145265	chr5	-	204874	218297	205411	216964	3	CCDC127
ACC	SLC9A3	Nilotinib	0.820551757531372	-0.024581352905433	13	0.164556962025316	73	NM_001284351	chr5	-	472100	524549	473493	524437	17	SLC9A3
ACC	MIR4456	Nilotinib	0.820551757531372	-0.024581352905433	13	0.164556962025316	589	NR_039661	chr5	-	535954	535997	535997	535997	1	MIR4456
ACC	TPPP	Nilotinib	0.820551757531372	-0.024581352905433	13	0.164556962025316	590	NM_007030	chr5	-	659976	693510	665216	678175	4	TPPP
ACC	ZDHHC11	Nilotinib	0.820551757531372	-0.024581352905433	13	0.164556962025316	591	NM_024786	chr5	-	795719	851101	801221	850717	13	ZDHHC11
ACC	BRD9	Nilotinib	0.820551757531372	-0.024581352905433	13	0.164556962025316	591	NR_134296	chr5	-	863849	892637	892637	892637	17	BRD9
ACC	MIR4635	Nilotinib	0.820551757531372	-0.024581352905433	13	0.164556962025316	593	NR_039778	chr5	-	1063010	1063089	1063089	1063089	1	MIR4635
ACC	SLC12A7	Nilotinib	0.820551757531372	-0.024581352905433	13	0.164556962025316	593	NM_006598	chr5	-	1050488	1112172	1052474	1112106	24	SLC12A7
ACC	TERT	Nilotinib	0.820551757531372	-0.024581352905433	13	0.164556962025316	594	NM_001193376	chr5	-	1253286	1295162	1253842	1295104	15	TERT
ACC	PLEKHG4B	Nilotinib	0.820551757531372	-0.024581352905433	13	0.164556962025316	586	NM_052909	chr5	+	140372	190087	140422	182438	18	PLEKHG4B
ACC	LRRC14B	Nilotinib	0.820551757531372	-0.024581352905433	13	0.164556962025316	586	NM_001080478	chr5	+	191625	195468	191653	195468	2	LRRC14B
ACC	SDHA	Nilotinib	0.820551757531372	-0.024581352905433	13	0.164556962025316	586	NM_001294332	chr5	+	218337	257197	218470	256535	14	SDHA
ACC	PDCD6	Nilotinib	0.820551757531372	-0.024581352905433	13	0.164556962025316	587	NR_073609	chr5	+	271735	277055	277055	277055	3	PDCD6
ACC	AHRR	Nilotinib	0.820551757531372	-0.024581352905433	13	0.164556962025316	73	NM_020731	chr5	+	304290	438405	304334	434949	12	AHRR
ACC	EXOC3	Nilotinib	0.820551757531372	-0.024581352905433	13	0.164556962025316	588	NM_007277	chr5	+	443333	467409	446320	467013	13	EXOC3
ACC	CEP72	Nilotinib	0.820551757531372	-0.024581352905433	13	0.164556962025316	589	NM_018140	chr5	+	612404	653666	612476	653268	12	CEP72
ACC	TRIP13	Nilotinib	0.820551757531372	-0.024581352905433	13	0.164556962025316	73	NM_004237	chr5	+	892968	918164	893113	917218	13	TRIP13
ACC	NKD2	Nilotinib	0.820551757531372	-0.024581352905433	13	0.164556962025316	592	NM_001271082	chr5	+	1009076	1038927	1009172	1037783	11	NKD2
ACC	SLC6A19	Nilotinib	0.820551757531372	-0.024581352905433	13	0.164556962025316	594	NM_001003841	chr5	+	1201709	1225230	1201765	1222019	12	SLC6A19
ACC	SLC6A18	Nilotinib	0.820551757531372	-0.024581352905433	13	0.164556962025316	594	NM_182632	chr5	+	1225469	1246304	1225592	1246193	12	SLC6A18
ACC	CCDC127	Nutlin.3	0.0773788451396422	-0.0417912354189741	13	0.164556962025316	586	NM_145265	chr5	-	204874	218297	205411	216964	3	CCDC127
ACC	SLC9A3	Nutlin.3	0.0773788451396422	-0.0417912354189741	13	0.164556962025316	73	NM_001284351	chr5	-	472100	524549	473493	524437	17	SLC9A3
ACC	MIR4456	Nutlin.3	0.0773788451396422	-0.0417912354189741	13	0.164556962025316	589	NR_039661	chr5	-	535954	535997	535997	535997	1	MIR4456
ACC	TPPP	Nutlin.3	0.0773788451396422	-0.0417912354189741	13	0.164556962025316	590	NM_007030	chr5	-	659976	693510	665216	678175	4	TPPP
ACC	ZDHHC11	Nutlin.3	0.0773788451396422	-0.0417912354189741	13	0.164556962025316	591	NM_024786	chr5	-	795719	851101	801221	850717	13	ZDHHC11
ACC	BRD9	Nutlin.3	0.0773788451396422	-0.0417912354189741	13	0.164556962025316	591	NR_134296	chr5	-	863849	892637	892637	892637	17	BRD9
ACC	MIR4635	Nutlin.3	0.0773788451396422	-0.0417912354189741	13	0.164556962025316	593	NR_039778	chr5	-	1063010	1063089	1063089	1063089	1	MIR4635
ACC	SLC12A7	Nutlin.3	0.0773788451396422	-0.0417912354189741	13	0.164556962025316	593	NM_006598	chr5	-	1050488	1112172	1052474	1112106	24	SLC12A7
ACC	TERT	Nutlin.3	0.0773788451396422	-0.0417912354189741	13	0.164556962025316	594	NM_001193376	chr5	-	1253286	1295162	1253842	1295104	15	TERT
ACC	PLEKHG4B	Nutlin.3	0.0773788451396422	-0.0417912354189741	13	0.164556962025316	586	NM_052909	chr5	+	140372	190087	140422	182438	18	PLEKHG4B
ACC	LRRC14B	Nutlin.3	0.0773788451396422	-0.0417912354189741	13	0.164556962025316	586	NM_001080478	chr5	+	191625	195468	191653	195468	2	LRRC14B
ACC	SDHA	Nutlin.3	0.0773788451396422	-0.0417912354189741	13	0.164556962025316	586	NM_001294332	chr5	+	218337	257197	218470	256535	14	SDHA
ACC	PDCD6	Nutlin.3	0.0773788451396422	-0.0417912354189741	13	0.164556962025316	587	NR_073609	chr5	+	271735	277055	277055	277055	3	PDCD6
ACC	AHRR	Nutlin.3	0.0773788451396422	-0.0417912354189741	13	0.164556962025316	73	NM_020731	chr5	+	304290	438405	304334	434949	12	AHRR
ACC	EXOC3	Nutlin.3	0.0773788451396422	-0.0417912354189741	13	0.164556962025316	588	NM_007277	chr5	+	443333	467409	446320	467013	13	EXOC3
ACC	CEP72	Nutlin.3	0.0773788451396422	-0.0417912354189741	13	0.164556962025316	589	NM_018140	chr5	+	612404	653666	612476	653268	12	CEP72
ACC	TRIP13	Nutlin.3	0.0773788451396422	-0.0417912354189741	13	0.164556962025316	73	NM_004237	chr5	+	892968	918164	893113	917218	13	TRIP13
ACC	NKD2	Nutlin.3	0.0773788451396422	-0.0417912354189741	13	0.164556962025316	592	NM_001271082	chr5	+	1009076	1038927	1009172	1037783	11	NKD2
ACC	SLC6A19	Nutlin.3	0.0773788451396422	-0.0417912354189741	13	0.164556962025316	594	NM_001003841	chr5	+	1201709	1225230	1201765	1222019	12	SLC6A19
ACC	SLC6A18	Nutlin.3	0.0773788451396422	-0.0417912354189741	13	0.164556962025316	594	NM_182632	chr5	+	1225469	1246304	1225592	1246193	12	SLC6A18
ACC	CCDC127	Paclitaxel	0.0842604676924211	-0.367700107408711	13	0.164556962025316	586	NM_145265	chr5	-	204874	218297	205411	216964	3	CCDC127
ACC	SLC9A3	Paclitaxel	0.0842604676924211	-0.367700107408711	13	0.164556962025316	73	NM_001284351	chr5	-	472100	524549	473493	524437	17	SLC9A3
ACC	MIR4456	Paclitaxel	0.0842604676924211	-0.367700107408711	13	0.164556962025316	589	NR_039661	chr5	-	535954	535997	535997	535997	1	MIR4456
ACC	TPPP	Paclitaxel	0.0842604676924211	-0.367700107408711	13	0.164556962025316	590	NM_007030	chr5	-	659976	693510	665216	678175	4	TPPP
ACC	ZDHHC11	Paclitaxel	0.0842604676924211	-0.367700107408711	13	0.164556962025316	591	NM_024786	chr5	-	795719	851101	801221	850717	13	ZDHHC11
ACC	BRD9	Paclitaxel	0.0842604676924211	-0.367700107408711	13	0.164556962025316	591	NR_134296	chr5	-	863849	892637	892637	892637	17	BRD9
ACC	MIR4635	Paclitaxel	0.0842604676924211	-0.367700107408711	13	0.164556962025316	593	NR_039778	chr5	-	1063010	1063089	1063089	1063089	1	MIR4635
ACC	SLC12A7	Paclitaxel	0.0842604676924211	-0.367700107408711	13	0.164556962025316	593	NM_006598	chr5	-	1050488	1112172	1052474	1112106	24	SLC12A7
ACC	TERT	Paclitaxel	0.0842604676924211	-0.367700107408711	13	0.164556962025316	594	NM_001193376	chr5	-	1253286	1295162	1253842	1295104	15	TERT
ACC	PLEKHG4B	Paclitaxel	0.0842604676924211	-0.367700107408711	13	0.164556962025316	586	NM_052909	chr5	+	140372	190087	140422	182438	18	PLEKHG4B
ACC	LRRC14B	Paclitaxel	0.0842604676924211	-0.367700107408711	13	0.164556962025316	586	NM_001080478	chr5	+	191625	195468	191653	195468	2	LRRC14B
ACC	SDHA	Paclitaxel	0.0842604676924211	-0.367700107408711	13	0.164556962025316	586	NM_001294332	chr5	+	218337	257197	218470	256535	14	SDHA
ACC	PDCD6	Paclitaxel	0.0842604676924211	-0.367700107408711	13	0.164556962025316	587	NR_073609	chr5	+	271735	277055	277055	277055	3	PDCD6
ACC	AHRR	Paclitaxel	0.0842604676924211	-0.367700107408711	13	0.164556962025316	73	NM_020731	chr5	+	304290	438405	304334	434949	12	AHRR
ACC	EXOC3	Paclitaxel	0.0842604676924211	-0.367700107408711	13	0.164556962025316	588	NM_007277	chr5	+	443333	467409	446320	467013	13	EXOC3
ACC	CEP72	Paclitaxel	0.0842604676924211	-0.367700107408711	13	0.164556962025316	589	NM_018140	chr5	+	612404	653666	612476	653268	12	CEP72
ACC	TRIP13	Paclitaxel	0.0842604676924211	-0.367700107408711	13	0.164556962025316	73	NM_004237	chr5	+	892968	918164	893113	917218	13	TRIP13
ACC	NKD2	Paclitaxel	0.0842604676924211	-0.367700107408711	13	0.164556962025316	592	NM_001271082	chr5	+	1009076	1038927	1009172	1037783	11	NKD2
ACC	SLC6A19	Paclitaxel	0.0842604676924211	-0.367700107408711	13	0.164556962025316	594	NM_001003841	chr5	+	1201709	1225230	1201765	1222019	12	SLC6A19
ACC	SLC6A18	Paclitaxel	0.0842604676924211	-0.367700107408711	13	0.164556962025316	594	NM_182632	chr5	+	1225469	1246304	1225592	1246193	12	SLC6A18
ACC	CCDC127	Panobinostat	0.0493459088428136	-0.133937052145854	13	0.164556962025316	586	NM_145265	chr5	-	204874	218297	205411	216964	3	CCDC127
ACC	SLC9A3	Panobinostat	0.0493459088428136	-0.133937052145854	13	0.164556962025316	73	NM_001284351	chr5	-	472100	524549	473493	524437	17	SLC9A3
ACC	MIR4456	Panobinostat	0.0493459088428136	-0.133937052145854	13	0.164556962025316	589	NR_039661	chr5	-	535954	535997	535997	535997	1	MIR4456
ACC	TPPP	Panobinostat	0.0493459088428136	-0.133937052145854	13	0.164556962025316	590	NM_007030	chr5	-	659976	693510	665216	678175	4	TPPP
ACC	ZDHHC11	Panobinostat	0.0493459088428136	-0.133937052145854	13	0.164556962025316	591	NM_024786	chr5	-	795719	851101	801221	850717	13	ZDHHC11
ACC	BRD9	Panobinostat	0.0493459088428136	-0.133937052145854	13	0.164556962025316	591	NR_134296	chr5	-	863849	892637	892637	892637	17	BRD9
ACC	MIR4635	Panobinostat	0.0493459088428136	-0.133937052145854	13	0.164556962025316	593	NR_039778	chr5	-	1063010	1063089	1063089	1063089	1	MIR4635
ACC	SLC12A7	Panobinostat	0.0493459088428136	-0.133937052145854	13	0.164556962025316	593	NM_006598	chr5	-	1050488	1112172	1052474	1112106	24	SLC12A7
ACC	TERT	Panobinostat	0.0493459088428136	-0.133937052145854	13	0.164556962025316	594	NM_001193376	chr5	-	1253286	1295162	1253842	1295104	15	TERT
ACC	PLEKHG4B	Panobinostat	0.0493459088428136	-0.133937052145854	13	0.164556962025316	586	NM_052909	chr5	+	140372	190087	140422	182438	18	PLEKHG4B
ACC	LRRC14B	Panobinostat	0.0493459088428136	-0.133937052145854	13	0.164556962025316	586	NM_001080478	chr5	+	191625	195468	191653	195468	2	LRRC14B
ACC	SDHA	Panobinostat	0.0493459088428136	-0.133937052145854	13	0.164556962025316	586	NM_001294332	chr5	+	218337	257197	218470	256535	14	SDHA
ACC	PDCD6	Panobinostat	0.0493459088428136	-0.133937052145854	13	0.164556962025316	587	NR_073609	chr5	+	271735	277055	277055	277055	3	PDCD6
ACC	AHRR	Panobinostat	0.0493459088428136	-0.133937052145854	13	0.164556962025316	73	NM_020731	chr5	+	304290	438405	304334	434949	12	AHRR
ACC	EXOC3	Panobinostat	0.0493459088428136	-0.133937052145854	13	0.164556962025316	588	NM_007277	chr5	+	443333	467409	446320	467013	13	EXOC3
ACC	CEP72	Panobinostat	0.0493459088428136	-0.133937052145854	13	0.164556962025316	589	NM_018140	chr5	+	612404	653666	612476	653268	12	CEP72
ACC	TRIP13	Panobinostat	0.0493459088428136	-0.133937052145854	13	0.164556962025316	73	NM_004237	chr5	+	892968	918164	893113	917218	13	TRIP13
ACC	NKD2	Panobinostat	0.0493459088428136	-0.133937052145854	13	0.164556962025316	592	NM_001271082	chr5	+	1009076	1038927	1009172	1037783	11	NKD2
ACC	SLC6A19	Panobinostat	0.0493459088428136	-0.133937052145854	13	0.164556962025316	594	NM_001003841	chr5	+	1201709	1225230	1201765	1222019	12	SLC6A19
ACC	SLC6A18	Panobinostat	0.0493459088428136	-0.133937052145854	13	0.164556962025316	594	NM_182632	chr5	+	1225469	1246304	1225592	1246193	12	SLC6A18
ACC	CCDC127	PD.0325901	0.0301814991121951	-0.477722891032306	13	0.164556962025316	586	NM_145265	chr5	-	204874	218297	205411	216964	3	CCDC127
ACC	SLC9A3	PD.0325901	0.0301814991121951	-0.477722891032306	13	0.164556962025316	73	NM_001284351	chr5	-	472100	524549	473493	524437	17	SLC9A3
ACC	MIR4456	PD.0325901	0.0301814991121951	-0.477722891032306	13	0.164556962025316	589	NR_039661	chr5	-	535954	535997	535997	535997	1	MIR4456
ACC	TPPP	PD.0325901	0.0301814991121951	-0.477722891032306	13	0.164556962025316	590	NM_007030	chr5	-	659976	693510	665216	678175	4	TPPP
ACC	ZDHHC11	PD.0325901	0.0301814991121951	-0.477722891032306	13	0.164556962025316	591	NM_024786	chr5	-	795719	851101	801221	850717	13	ZDHHC11
ACC	BRD9	PD.0325901	0.0301814991121951	-0.477722891032306	13	0.164556962025316	591	NR_134296	chr5	-	863849	892637	892637	892637	17	BRD9
ACC	MIR4635	PD.0325901	0.0301814991121951	-0.477722891032306	13	0.164556962025316	593	NR_039778	chr5	-	1063010	1063089	1063089	1063089	1	MIR4635
ACC	SLC12A7	PD.0325901	0.0301814991121951	-0.477722891032306	13	0.164556962025316	593	NM_006598	chr5	-	1050488	1112172	1052474	1112106	24	SLC12A7
ACC	TERT	PD.0325901	0.0301814991121951	-0.477722891032306	13	0.164556962025316	594	NM_001193376	chr5	-	1253286	1295162	1253842	1295104	15	TERT
ACC	PLEKHG4B	PD.0325901	0.0301814991121951	-0.477722891032306	13	0.164556962025316	586	NM_052909	chr5	+	140372	190087	140422	182438	18	PLEKHG4B
ACC	LRRC14B	PD.0325901	0.0301814991121951	-0.477722891032306	13	0.164556962025316	586	NM_001080478	chr5	+	191625	195468	191653	195468	2	LRRC14B
ACC	SDHA	PD.0325901	0.0301814991121951	-0.477722891032306	13	0.164556962025316	586	NM_001294332	chr5	+	218337	257197	218470	256535	14	SDHA
ACC	PDCD6	PD.0325901	0.0301814991121951	-0.477722891032306	13	0.164556962025316	587	NR_073609	chr5	+	271735	277055	277055	277055	3	PDCD6
ACC	AHRR	PD.0325901	0.0301814991121951	-0.477722891032306	13	0.164556962025316	73	NM_020731	chr5	+	304290	438405	304334	434949	12	AHRR
ACC	EXOC3	PD.0325901	0.0301814991121951	-0.477722891032306	13	0.164556962025316	588	NM_007277	chr5	+	443333	467409	446320	467013	13	EXOC3
ACC	CEP72	PD.0325901	0.0301814991121951	-0.477722891032306	13	0.164556962025316	589	NM_018140	chr5	+	612404	653666	612476	653268	12	CEP72
ACC	TRIP13	PD.0325901	0.0301814991121951	-0.477722891032306	13	0.164556962025316	73	NM_004237	chr5	+	892968	918164	893113	917218	13	TRIP13
ACC	NKD2	PD.0325901	0.0301814991121951	-0.477722891032306	13	0.164556962025316	592	NM_001271082	chr5	+	1009076	1038927	1009172	1037783	11	NKD2
ACC	SLC6A19	PD.0325901	0.0301814991121951	-0.477722891032306	13	0.164556962025316	594	NM_001003841	chr5	+	1201709	1225230	1201765	1222019	12	SLC6A19
ACC	SLC6A18	PD.0325901	0.0301814991121951	-0.477722891032306	13	0.164556962025316	594	NM_182632	chr5	+	1225469	1246304	1225592	1246193	12	SLC6A18
ACC	CCDC127	PD.0332991	0.0709483564669278	-0.0583957878687883	13	0.164556962025316	586	NM_145265	chr5	-	204874	218297	205411	216964	3	CCDC127
ACC	SLC9A3	PD.0332991	0.0709483564669278	-0.0583957878687883	13	0.164556962025316	73	NM_001284351	chr5	-	472100	524549	473493	524437	17	SLC9A3
ACC	MIR4456	PD.0332991	0.0709483564669278	-0.0583957878687883	13	0.164556962025316	589	NR_039661	chr5	-	535954	535997	535997	535997	1	MIR4456
ACC	TPPP	PD.0332991	0.0709483564669278	-0.0583957878687883	13	0.164556962025316	590	NM_007030	chr5	-	659976	693510	665216	678175	4	TPPP
ACC	ZDHHC11	PD.0332991	0.0709483564669278	-0.0583957878687883	13	0.164556962025316	591	NM_024786	chr5	-	795719	851101	801221	850717	13	ZDHHC11
ACC	BRD9	PD.0332991	0.0709483564669278	-0.0583957878687883	13	0.164556962025316	591	NR_134296	chr5	-	863849	892637	892637	892637	17	BRD9
ACC	MIR4635	PD.0332991	0.0709483564669278	-0.0583957878687883	13	0.164556962025316	593	NR_039778	chr5	-	1063010	1063089	1063089	1063089	1	MIR4635
ACC	SLC12A7	PD.0332991	0.0709483564669278	-0.0583957878687883	13	0.164556962025316	593	NM_006598	chr5	-	1050488	1112172	1052474	1112106	24	SLC12A7
ACC	TERT	PD.0332991	0.0709483564669278	-0.0583957878687883	13	0.164556962025316	594	NM_001193376	chr5	-	1253286	1295162	1253842	1295104	15	TERT
ACC	PLEKHG4B	PD.0332991	0.0709483564669278	-0.0583957878687883	13	0.164556962025316	586	NM_052909	chr5	+	140372	190087	140422	182438	18	PLEKHG4B
ACC	LRRC14B	PD.0332991	0.0709483564669278	-0.0583957878687883	13	0.164556962025316	586	NM_001080478	chr5	+	191625	195468	191653	195468	2	LRRC14B
ACC	SDHA	PD.0332991	0.0709483564669278	-0.0583957878687883	13	0.164556962025316	586	NM_001294332	chr5	+	218337	257197	218470	256535	14	SDHA
ACC	PDCD6	PD.0332991	0.0709483564669278	-0.0583957878687883	13	0.164556962025316	587	NR_073609	chr5	+	271735	277055	277055	277055	3	PDCD6
ACC	AHRR	PD.0332991	0.0709483564669278	-0.0583957878687883	13	0.164556962025316	73	NM_020731	chr5	+	304290	438405	304334	434949	12	AHRR
ACC	EXOC3	PD.0332991	0.0709483564669278	-0.0583957878687883	13	0.164556962025316	588	NM_007277	chr5	+	443333	467409	446320	467013	13	EXOC3
ACC	CEP72	PD.0332991	0.0709483564669278	-0.0583957878687883	13	0.164556962025316	589	NM_018140	chr5	+	612404	653666	612476	653268	12	CEP72
ACC	TRIP13	PD.0332991	0.0709483564669278	-0.0583957878687883	13	0.164556962025316	73	NM_004237	chr5	+	892968	918164	893113	917218	13	TRIP13
ACC	NKD2	PD.0332991	0.0709483564669278	-0.0583957878687883	13	0.164556962025316	592	NM_001271082	chr5	+	1009076	1038927	1009172	1037783	11	NKD2
ACC	SLC6A19	PD.0332991	0.0709483564669278	-0.0583957878687883	13	0.164556962025316	594	NM_001003841	chr5	+	1201709	1225230	1201765	1222019	12	SLC6A19
ACC	SLC6A18	PD.0332991	0.0709483564669278	-0.0583957878687883	13	0.164556962025316	594	NM_182632	chr5	+	1225469	1246304	1225592	1246193	12	SLC6A18
ACC	CCDC127	PF2341066	0.00259435374478659	-0.121969986096475	13	0.164556962025316	586	NM_145265	chr5	-	204874	218297	205411	216964	3	CCDC127
ACC	SLC9A3	PF2341066	0.00259435374478659	-0.121969986096475	13	0.164556962025316	73	NM_001284351	chr5	-	472100	524549	473493	524437	17	SLC9A3
ACC	MIR4456	PF2341066	0.00259435374478659	-0.121969986096475	13	0.164556962025316	589	NR_039661	chr5	-	535954	535997	535997	535997	1	MIR4456
ACC	TPPP	PF2341066	0.00259435374478659	-0.121969986096475	13	0.164556962025316	590	NM_007030	chr5	-	659976	693510	665216	678175	4	TPPP
ACC	ZDHHC11	PF2341066	0.00259435374478659	-0.121969986096475	13	0.164556962025316	591	NM_024786	chr5	-	795719	851101	801221	850717	13	ZDHHC11
ACC	BRD9	PF2341066	0.00259435374478659	-0.121969986096475	13	0.164556962025316	591	NR_134296	chr5	-	863849	892637	892637	892637	17	BRD9
ACC	MIR4635	PF2341066	0.00259435374478659	-0.121969986096475	13	0.164556962025316	593	NR_039778	chr5	-	1063010	1063089	1063089	1063089	1	MIR4635
ACC	SLC12A7	PF2341066	0.00259435374478659	-0.121969986096475	13	0.164556962025316	593	NM_006598	chr5	-	1050488	1112172	1052474	1112106	24	SLC12A7
ACC	TERT	PF2341066	0.00259435374478659	-0.121969986096475	13	0.164556962025316	594	NM_001193376	chr5	-	1253286	1295162	1253842	1295104	15	TERT
ACC	PLEKHG4B	PF2341066	0.00259435374478659	-0.121969986096475	13	0.164556962025316	586	NM_052909	chr5	+	140372	190087	140422	182438	18	PLEKHG4B
ACC	LRRC14B	PF2341066	0.00259435374478659	-0.121969986096475	13	0.164556962025316	586	NM_001080478	chr5	+	191625	195468	191653	195468	2	LRRC14B
ACC	SDHA	PF2341066	0.00259435374478659	-0.121969986096475	13	0.164556962025316	586	NM_001294332	chr5	+	218337	257197	218470	256535	14	SDHA
ACC	PDCD6	PF2341066	0.00259435374478659	-0.121969986096475	13	0.164556962025316	587	NR_073609	chr5	+	271735	277055	277055	277055	3	PDCD6
ACC	AHRR	PF2341066	0.00259435374478659	-0.121969986096475	13	0.164556962025316	73	NM_020731	chr5	+	304290	438405	304334	434949	12	AHRR
ACC	EXOC3	PF2341066	0.00259435374478659	-0.121969986096475	13	0.164556962025316	588	NM_007277	chr5	+	443333	467409	446320	467013	13	EXOC3
ACC	CEP72	PF2341066	0.00259435374478659	-0.121969986096475	13	0.164556962025316	589	NM_018140	chr5	+	612404	653666	612476	653268	12	CEP72
ACC	TRIP13	PF2341066	0.00259435374478659	-0.121969986096475	13	0.164556962025316	73	NM_004237	chr5	+	892968	918164	893113	917218	13	TRIP13
ACC	NKD2	PF2341066	0.00259435374478659	-0.121969986096475	13	0.164556962025316	592	NM_001271082	chr5	+	1009076	1038927	1009172	1037783	11	NKD2
ACC	SLC6A19	PF2341066	0.00259435374478659	-0.121969986096475	13	0.164556962025316	594	NM_001003841	chr5	+	1201709	1225230	1201765	1222019	12	SLC6A19
ACC	SLC6A18	PF2341066	0.00259435374478659	-0.121969986096475	13	0.164556962025316	594	NM_182632	chr5	+	1225469	1246304	1225592	1246193	12	SLC6A18
ACC	CCDC127	PHA.665752	0.820551757531372	-0.0144677817689637	13	0.164556962025316	586	NM_145265	chr5	-	204874	218297	205411	216964	3	CCDC127
ACC	SLC9A3	PHA.665752	0.820551757531372	-0.0144677817689637	13	0.164556962025316	73	NM_001284351	chr5	-	472100	524549	473493	524437	17	SLC9A3
ACC	MIR4456	PHA.665752	0.820551757531372	-0.0144677817689637	13	0.164556962025316	589	NR_039661	chr5	-	535954	535997	535997	535997	1	MIR4456
ACC	TPPP	PHA.665752	0.820551757531372	-0.0144677817689637	13	0.164556962025316	590	NM_007030	chr5	-	659976	693510	665216	678175	4	TPPP
ACC	ZDHHC11	PHA.665752	0.820551757531372	-0.0144677817689637	13	0.164556962025316	591	NM_024786	chr5	-	795719	851101	801221	850717	13	ZDHHC11
ACC	BRD9	PHA.665752	0.820551757531372	-0.0144677817689637	13	0.164556962025316	591	NR_134296	chr5	-	863849	892637	892637	892637	17	BRD9
ACC	MIR4635	PHA.665752	0.820551757531372	-0.0144677817689637	13	0.164556962025316	593	NR_039778	chr5	-	1063010	1063089	1063089	1063089	1	MIR4635
ACC	SLC12A7	PHA.665752	0.820551757531372	-0.0144677817689637	13	0.164556962025316	593	NM_006598	chr5	-	1050488	1112172	1052474	1112106	24	SLC12A7
ACC	TERT	PHA.665752	0.820551757531372	-0.0144677817689637	13	0.164556962025316	594	NM_001193376	chr5	-	1253286	1295162	1253842	1295104	15	TERT
ACC	PLEKHG4B	PHA.665752	0.820551757531372	-0.0144677817689637	13	0.164556962025316	586	NM_052909	chr5	+	140372	190087	140422	182438	18	PLEKHG4B
ACC	LRRC14B	PHA.665752	0.820551757531372	-0.0144677817689637	13	0.164556962025316	586	NM_001080478	chr5	+	191625	195468	191653	195468	2	LRRC14B
ACC	SDHA	PHA.665752	0.820551757531372	-0.0144677817689637	13	0.164556962025316	586	NM_001294332	chr5	+	218337	257197	218470	256535	14	SDHA
ACC	PDCD6	PHA.665752	0.820551757531372	-0.0144677817689637	13	0.164556962025316	587	NR_073609	chr5	+	271735	277055	277055	277055	3	PDCD6
ACC	AHRR	PHA.665752	0.820551757531372	-0.0144677817689637	13	0.164556962025316	73	NM_020731	chr5	+	304290	438405	304334	434949	12	AHRR
ACC	EXOC3	PHA.665752	0.820551757531372	-0.0144677817689637	13	0.164556962025316	588	NM_007277	chr5	+	443333	467409	446320	467013	13	EXOC3
ACC	CEP72	PHA.665752	0.820551757531372	-0.0144677817689637	13	0.164556962025316	589	NM_018140	chr5	+	612404	653666	612476	653268	12	CEP72
ACC	TRIP13	PHA.665752	0.820551757531372	-0.0144677817689637	13	0.164556962025316	73	NM_004237	chr5	+	892968	918164	893113	917218	13	TRIP13
ACC	NKD2	PHA.665752	0.820551757531372	-0.0144677817689637	13	0.164556962025316	592	NM_001271082	chr5	+	1009076	1038927	1009172	1037783	11	NKD2
ACC	SLC6A19	PHA.665752	0.820551757531372	-0.0144677817689637	13	0.164556962025316	594	NM_001003841	chr5	+	1201709	1225230	1201765	1222019	12	SLC6A19
ACC	SLC6A18	PHA.665752	0.820551757531372	-0.0144677817689637	13	0.164556962025316	594	NM_182632	chr5	+	1225469	1246304	1225592	1246193	12	SLC6A18
ACC	CCDC127	PLX4720	0.0111008723748725	-0.0943428178413036	13	0.164556962025316	586	NM_145265	chr5	-	204874	218297	205411	216964	3	CCDC127
ACC	SLC9A3	PLX4720	0.0111008723748725	-0.0943428178413036	13	0.164556962025316	73	NM_001284351	chr5	-	472100	524549	473493	524437	17	SLC9A3
ACC	MIR4456	PLX4720	0.0111008723748725	-0.0943428178413036	13	0.164556962025316	589	NR_039661	chr5	-	535954	535997	535997	535997	1	MIR4456
ACC	TPPP	PLX4720	0.0111008723748725	-0.0943428178413036	13	0.164556962025316	590	NM_007030	chr5	-	659976	693510	665216	678175	4	TPPP
ACC	ZDHHC11	PLX4720	0.0111008723748725	-0.0943428178413036	13	0.164556962025316	591	NM_024786	chr5	-	795719	851101	801221	850717	13	ZDHHC11
ACC	BRD9	PLX4720	0.0111008723748725	-0.0943428178413036	13	0.164556962025316	591	NR_134296	chr5	-	863849	892637	892637	892637	17	BRD9
ACC	MIR4635	PLX4720	0.0111008723748725	-0.0943428178413036	13	0.164556962025316	593	NR_039778	chr5	-	1063010	1063089	1063089	1063089	1	MIR4635
ACC	SLC12A7	PLX4720	0.0111008723748725	-0.0943428178413036	13	0.164556962025316	593	NM_006598	chr5	-	1050488	1112172	1052474	1112106	24	SLC12A7
